,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex,felony
6958,2011,2014,White,2,D Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,1,0,0,True
6959,2011,2014,Hispanic,1,C Felony,Violent,Other Violent,Parole,Interstate Compact,0,0,0,True
6960,2011,2014,Black,1,C Felony,Violent,Other Violent,Parole,6JD,0,1,0,True
6961,2011,2014,White,1,D Felony,Drug,Drug Possession,Parole,5JD,1,1,0,True
6962,2011,2014,Black,0,C Felony,Drug,Trafficking,Parole,6JD,0,1,0,True
6963,2011,2014,White,1,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,1,0,0,False
6964,2011,2014,White,0,D Felony,Violent,Sex,Special Sentence,1JD,0,1,0,True
6965,2011,2014,White,1,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,1,0,True
6966,2011,2014,White,1,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,1,0,True
6967,2011,2014,White,1,Aggravated Misdemeanor,Violent,Assault,Parole,5JD,1,1,0,False
6968,2011,2014,White,2,Felony - Enhancement to Original Penalty,Other,Other Criminal,Discharged – End of Sentence,unknown,1,0,0,True
6969,2011,2014,White,4,D Felony,Public Order,OWI,Parole,2JD,1,1,0,True
6970,2011,2014,Black,2,C Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
6971,2011,2014,Black,2,C Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
6972,2011,2014,Black,2,C Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
6973,2011,2014,Hispanic,1,D Felony,Violent,Assault,Parole,1JD,1,1,0,True
6974,2011,2014,White,1,Felony - Enhancement to Original Penalty,Other,Other Criminal,Discharged – End of Sentence,unknown,0,0,0,True
6975,2011,2014,White,1,C Felony,Property,Theft,Parole,7JD,0,1,0,True
6976,2011,2014,White,1,C Felony,Property,Theft,Parole,7JD,0,1,0,True
6977,2011,2014,White,3,B Felony,Violent,Other Violent,Parole,2JD,0,1,0,True
6978,2011,2014,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
6979,2011,2014,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
6980,2011,2014,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
6981,2011,2014,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
6982,2011,2014,White,2,Aggravated Misdemeanor,Violent,Sex,Special Sentence,2JD,0,1,1,False
6983,2011,2014,Black,2,C Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,1,True
6984,2011,2014,Black,0,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
6985,2011,2014,White,2,D Felony,Property,Forgery/Fraud,Parole,Interstate Compact,0,0,0,True
6986,2011,2014,White,2,D Felony,Property,Forgery/Fraud,Parole,Interstate Compact,0,0,0,True
6987,2011,2014,White,1,C Felony,Property,Burglary,Parole,Interstate Compact,1,1,1,True
6988,2011,2014,Hispanic,1,D Felony,Property,Theft,Parole,5JD,1,1,0,True
6989,2011,2014,Hispanic,1,C Felony,Violent,Murder/Manslaughter,Parole,2JD,0,1,0,True
6990,2011,2014,Black,1,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,0,0,0,False
6991,2011,2014,Black,1,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,0,0,0,False
6992,2011,2014,Black,1,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,0,0,0,False
6993,2011,2014,White,3,D Felony,Violent,Murder/Manslaughter,Discharged – End of Sentence,unknown,0,0,0,True
6994,2011,2014,White,3,D Felony,Violent,Murder/Manslaughter,Discharged – End of Sentence,unknown,0,0,0,True
6995,2011,2014,White,3,D Felony,Violent,Murder/Manslaughter,Discharged – End of Sentence,unknown,0,0,0,True
6996,2011,2014,White,2,Felony - Enhancement to Original Penalty,Violent,Sex,Parole,6JD,0,1,0,True
6997,2011,2014,Hispanic,2,C Felony,Violent,Sex,Special Sentence,Interstate Compact,0,0,0,True
6998,2011,2014,White,2,B Felony,Drug,Trafficking,Parole,5JD,0,1,1,True
6999,2011,2014,White,2,B Felony,Drug,Trafficking,Parole,5JD,0,1,1,True
7000,2011,2014,Black,2,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
7001,2011,2014,White,2,D Felony,Property,Theft,Parole,5JD,0,1,0,True
7002,2011,2014,White,2,D Felony,Property,Theft,Parole,5JD,0,1,0,True
7003,2011,2014,White,2,D Felony,Property,Theft,Parole,5JD,0,1,0,True
7004,2011,2014,White,1,Aggravated Misdemeanor,Other,Other Criminal,Special Sentence,3JD,0,1,0,False
7005,2011,2014,White,2,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,unknown,1,0,0,False
7006,2011,2014,White,1,D Felony,Public Order,Other Public Order,Parole,6JD,0,1,0,True
7007,2011,2014,White,2,Aggravated Misdemeanor,Violent,Assault,Parole,5JD,1,0,1,False
7008,2011,2014,White,1,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,1,0,0,True
7009,2011,2014,White,0,Aggravated Misdemeanor,Violent,Other Violent,Discharged – End of Sentence,unknown,0,0,1,False
7010,2011,2014,Black,1,D Felony,Property,Forgery/Fraud,Parole,7JD,0,1,1,True
7011,2011,2014,Hispanic,1,D Felony,Public Order,OWI,Parole,8JD,0,1,0,True
7012,2011,2014,Hispanic,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,True
7013,2011,2014,White,1,C Felony,Other,Other Criminal,Discharged – End of Sentence,unknown,1,0,0,True
7014,2011,2014,White,1,Aggravated Misdemeanor,Violent,Assault,Parole,7JD,1,1,0,False
7015,2011,2014,White,3,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
7016,2011,2014,White,2,Aggravated Misdemeanor,Public Order,Alcohol,Parole,5JD,1,1,1,False
7017,2011,2014,Black,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
7018,2011,2014,Black,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
7019,2011,2014,White,1,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,0,0,1,False
7020,2011,2014,White,1,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,0,0,1,False
7021,2011,2014,White,1,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,0,0,1,False
7022,2011,2014,White,1,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,0,0,1,False
7023,2011,2014,White,2,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
7024,2011,2014,Hispanic,3,C Felony,Violent,Sex,Parole,Interstate Compact,0,0,0,True
7025,2011,2014,Black,4,C Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
7026,2011,2014,White,1,C Felony,Violent,Murder/Manslaughter,Parole,1JD,1,1,0,True
7027,2011,2014,Black,1,D Felony,Drug,Drug Possession,Parole,1JD,1,1,0,True
7028,2011,2014,White,2,C Felony,Drug,Trafficking,Parole,4JD,1,1,0,True
7029,2011,2014,White,0,Aggravated Misdemeanor,Public Order,Traffic,Discharged – End of Sentence,unknown,1,0,0,False
7030,2011,2014,White,2,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,1,True
7031,2011,2014,White,2,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,1,True
7032,2011,2014,White,2,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,1,True
7033,2011,2014,American Native,2,D Felony,Property,Burglary,Parole,1JD,0,1,0,True
7034,2011,2014,White,3,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,1,0,0,False
7035,2011,2014,Black,0,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
7036,2011,2014,Black,0,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
7037,2011,2014,Black,0,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
7038,2011,2014,Black,0,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
7039,2011,2014,Black,0,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
7040,2011,2014,Black,0,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
7041,2011,2014,Black,0,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
7042,2011,2014,White,1,C Felony,Property,Theft,Discharged – End of Sentence,unknown,1,0,0,True
7043,2011,2014,Black,1,C Felony,Violent,Assault,Parole,5JD,1,1,0,True
7044,2011,2014,White,3,D Felony,Drug,Other Drug,Parole,2JD,0,1,0,True
7045,2011,2014,Black,3,D Felony,Other,Other Criminal,Parole,2JD,0,1,0,True
7046,2011,2014,Asian or Pacific Islander,2,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,False
7047,2011,2014,White,2,D Felony,Property,Theft,Parole,2JD,1,1,0,True
7048,2011,2014,White,1,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
7049,2011,2014,White,1,C Felony,Drug,Trafficking,Parole,4JD,1,1,0,True
7050,2011,2014,White,1,D Felony,Property,Burglary,Parole,8JD,0,1,0,True
7051,2011,2014,White,1,D Felony,Property,Burglary,Parole,8JD,0,1,0,True
7052,2011,2014,White,1,D Felony,Property,Burglary,Parole,8JD,0,1,0,True
7053,2011,2014,White,1,D Felony,Property,Burglary,Parole,8JD,0,1,0,True
7054,2011,2014,White,0,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,unknown,1,0,0,False
7055,2011,2014,White,1,D Felony,Property,Theft,Discharged – End of Sentence,unknown,1,0,0,True
7056,2011,2014,Black,2,B Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,True
7057,2011,2014,Black,2,D Felony,Property,Forgery/Fraud,Parole,5JD,0,1,0,True
7058,2011,2014,American Native,4,D Felony,Property,Theft,Parole,Interstate Compact,0,1,1,True
7059,2011,2014,White,0,D Felony,Violent,Assault,Parole,5JD,0,1,0,True
7060,2011,2014,Black,1,Aggravated Misdemeanor,Drug,Trafficking,Discharged – End of Sentence,unknown,1,0,0,False
7061,2011,2014,White,1,D Felony,Property,Forgery/Fraud,Parole,3JD,1,1,0,True
7062,2011,2014,White,0,Aggravated Misdemeanor,Public Order,Weapons,Discharged – End of Sentence,unknown,0,0,0,False
7063,2011,2014,White,0,Aggravated Misdemeanor,Public Order,Weapons,Discharged – End of Sentence,unknown,0,0,0,False
7064,2011,2014,Hispanic,1,D Felony,Public Order,OWI,Parole,Interstate Compact,0,0,0,True
7065,2011,2014,Hispanic,1,D Felony,Public Order,OWI,Parole,Interstate Compact,0,0,0,True
7066,2011,2014,Hispanic,1,D Felony,Public Order,OWI,Parole,Interstate Compact,0,0,0,True
7067,2011,2014,Hispanic,1,D Felony,Public Order,OWI,Parole,Interstate Compact,0,0,0,True
7068,2011,2014,Hispanic,1,D Felony,Public Order,OWI,Parole,Interstate Compact,0,0,0,True
7069,2011,2014,White,2,D Felony,Violent,Assault,Parole,7JD,1,1,0,True
7070,2011,2014,White,3,Aggravated Misdemeanor,Violent,Sex,Special Sentence,5JD,0,1,0,False
7071,2011,2014,Black,2,D Felony,Public Order,Other Public Order,Discharged – End of Sentence,unknown,1,0,0,True
7072,2011,2014,White,1,D Felony,Drug,Drug Possession,Parole,2JD,1,1,0,True
7073,2011,2014,White,4,B Felony,Drug,Trafficking,Parole,3JD,0,1,0,True
7074,2011,2014,White,2,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,1,0,0,False
7075,2011,2014,Hispanic,1,Aggravated Misdemeanor,Violent,Sex,Parole,Interstate Compact,0,0,0,False
7076,2011,2014,Black,2,D Felony,Drug,Drug Possession,Discharged – End of Sentence,unknown,1,0,1,True
7077,2011,2014,Black,1,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
7078,2011,2014,White,3,B Felony,Drug,Trafficking,Parole,4JD,1,1,0,True
7079,2011,2014,White,3,B Felony,Other,Other Criminal,Parole,5JD,0,1,1,True
7080,2011,2014,White,1,Aggravated Misdemeanor,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,False
7081,2011,2014,White,1,Aggravated Misdemeanor,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,False
7082,2011,2014,White,1,Aggravated Misdemeanor,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,False
7083,2011,2014,White,1,Aggravated Misdemeanor,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,False
7084,2011,2014,White,1,Aggravated Misdemeanor,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,0,False
7085,2011,2014,White,1,Aggravated Misdemeanor,Public Order,Other Public Order,Special Sentence,8JD,1,1,0,False
7086,2011,2014,White,1,D Felony,Public Order,OWI,Parole,5JD,1,1,0,True
7087,2011,2014,White,2,Aggravated Misdemeanor,Violent,Assault,Parole,5JD,1,1,1,False
7088,2011,2014,White,0,D Felony,Property,Burglary,Parole,3JD,1,1,0,True
7089,2011,2014,White,1,Aggravated Misdemeanor,Public Order,Traffic,Parole,7JD,0,1,0,False
7090,2011,2014,White,3,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,0,True
7091,2011,2014,White,3,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,0,True
7092,2011,2014,Black,0,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
7093,2011,2014,Black,0,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
7094,2011,2014,Black,0,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
7095,2011,2014,Black,0,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
7096,2011,2014,White,1,C Felony,Property,Theft,Parole,5JD,1,1,0,True
7097,2011,2014,Black,3,D Felony,Property,Forgery/Fraud,Parole,5JD,1,1,1,True
7098,2011,2014,Black,2,D Felony,Property,Forgery/Fraud,Parole,1JD,1,1,0,True
7099,2011,2014,White,1,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
7100,2011,2014,White,1,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
7101,2011,2014,White,1,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
7102,2011,2014,White,1,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
7103,2011,2014,White,1,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
7104,2011,2014,White,1,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
7105,2011,2014,Hispanic,1,Aggravated Misdemeanor,Violent,Assault,Parole,Interstate Compact,0,0,0,False
7106,2011,2014,Hispanic,1,Aggravated Misdemeanor,Violent,Assault,Parole,Interstate Compact,0,0,0,False
7107,2011,2014,White,2,D Felony,Property,Forgery/Fraud,Parole,5JD,0,1,0,True
7108,2011,2014,White,2,D Felony,Property,Forgery/Fraud,Parole,2JD,0,1,0,True
7109,2011,2014,White,0,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,1,True
7110,2011,2014,Black,0,D Felony,Property,Burglary,Parole,7JD,0,1,0,True
7111,2011,2014,White,1,Aggravated Misdemeanor,Violent,Kidnap,Discharged – End of Sentence,unknown,0,0,0,False
7112,2011,2014,White,1,Aggravated Misdemeanor,Violent,Kidnap,Discharged – End of Sentence,unknown,0,0,0,False
7113,2011,2014,White,0,D Felony,Property,Burglary,Parole,1JD,1,1,0,True
7114,2011,2014,White,1,D Felony,Violent,Assault,Parole,5JD,0,1,0,True
7115,2011,2014,White,1,D Felony,Violent,Assault,Parole,5JD,0,1,0,True
7116,2011,2014,White,1,D Felony,Violent,Assault,Parole,5JD,0,1,0,True
7117,2011,2014,White,1,D Felony,Violent,Assault,Parole,5JD,0,1,0,True
7118,2011,2014,White,1,D Felony,Violent,Assault,Parole,5JD,0,1,0,True
7119,2011,2014,White,1,D Felony,Violent,Assault,Parole,5JD,0,1,0,True
7120,2011,2014,White,1,D Felony,Violent,Assault,Parole,5JD,0,1,0,True
7121,2011,2014,White,4,B Felony,Drug,Trafficking,Parole,6JD,0,1,1,True
7122,2011,2014,White,0,D Felony,Property,Burglary,Parole,5JD,1,1,1,True
7123,2011,2014,Black,1,C Felony,Drug,Trafficking,Parole,1JD,1,1,0,True
7124,2011,2014,White,0,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,1,0,0,False
7125,2011,2014,White,2,C Felony,Property,Theft,Parole,2JD,0,1,1,True
7126,2011,2014,Asian or Pacific Islander,3,D Felony,Violent,Assault,Parole,3JD,0,1,0,True
7127,2011,2014,White,1,D Felony,Property,Burglary,Parole,5JD,1,1,1,True
7128,2011,2014,White,2,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,1,0,0,False
7129,2011,2014,Hispanic,0,D Felony,Drug,Other Drug,Discharged – End of Sentence,unknown,0,0,0,True
7130,2011,2014,White,1,Aggravated Misdemeanor,Drug,Drug Possession,Parole,5JD,1,1,1,False
7131,2011,2014,White,1,D Felony,Drug,Trafficking,Parole,6JD,1,1,0,True
7132,2011,2014,Black,1,C Felony,Violent,Other Violent,Parole,5JD,1,1,0,True
7133,2011,2014,Black,0,D Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,True
7134,2011,2014,Black,0,D Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,True
7135,2011,2014,Black,2,D Felony,Violent,Assault,Parole,8JD,1,1,0,True
7136,2011,2014,Black,1,D Felony,Property,Forgery/Fraud,Parole,7JD,0,1,0,True
7137,2011,2014,White,3,D Felony,Public Order,OWI,Parole,7JD,0,1,0,True
7138,2011,2014,White,1,D Felony,Property,Burglary,Parole,Interstate Compact,0,0,0,True
7139,2011,2014,White,1,D Felony,Property,Burglary,Parole,Interstate Compact,0,0,0,True
7140,2011,2014,White,2,C Felony,Property,Burglary,Parole,2JD,1,1,0,True
7141,2011,2014,White,0,D Felony,Property,Stolen Property,Parole,7JD,0,1,0,True
7142,2011,2014,Hispanic,2,Aggravated Misdemeanor,Public Order,Alcohol,Discharged – End of Sentence,unknown,1,0,0,False
7143,2011,2014,White,1,C Felony,Property,Arson,Discharged – End of Sentence,unknown,0,0,0,True
7144,2011,2014,White,1,C Felony,Property,Arson,Discharged – End of Sentence,unknown,0,0,0,True
7145,2011,2014,Black,1,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,1,True
7146,2011,2014,Black,1,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,1,True
7147,2011,2014,White,1,D Felony,Public Order,OWI,Parole,5JD,0,1,0,True
7148,2011,2014,White,1,D Felony,Public Order,OWI,Parole,5JD,0,1,0,True
7149,2011,2014,White,1,D Felony,Public Order,OWI,Parole,5JD,0,1,0,True
7150,2011,2014,White,1,D Felony,Public Order,OWI,Parole,5JD,0,1,0,True
7151,2011,2014,White,1,D Felony,Public Order,OWI,Parole,5JD,0,1,0,True
7152,2011,2014,White,1,D Felony,Public Order,OWI,Parole,5JD,0,1,0,True
7153,2011,2014,White,1,D Felony,Public Order,OWI,Parole,5JD,0,1,0,True
7154,2011,2014,White,0,D Felony,Property,Theft,Parole,2JD,1,1,0,True
7155,2011,2014,White,1,D Felony,Property,Theft,Parole,5JD,0,1,0,True
7156,2011,2014,Black,2,D Felony,Public Order,OWI,Parole,7JD,0,1,1,True
7157,2011,2014,Black,2,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,False
7158,2011,2014,White,0,Aggravated Misdemeanor,Property,Burglary,Discharged – End of Sentence,unknown,1,0,0,False
7159,2011,2014,White,2,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,7JD,1,1,0,True
7160,2011,2014,Hispanic,4,C Felony,Violent,Sex,Discharged – End of Sentence,unknown,0,0,0,True
7161,2011,2014,Hispanic,4,C Felony,Violent,Sex,Discharged – End of Sentence,unknown,0,0,0,True
7162,2011,2014,White,2,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,2JD,1,1,0,True
7163,2011,2014,White,0,D Felony,Property,Forgery/Fraud,Parole,2JD,0,1,0,True
7164,2011,2014,White,3,D Felony,Property,Burglary,Parole,6JD,1,1,0,True
7165,2011,2014,White,3,D Felony,Property,Theft,Parole,5JD,0,1,0,True
7166,2011,2014,White,3,D Felony,Property,Theft,Parole,5JD,0,1,0,True
7167,2011,2014,White,3,D Felony,Property,Theft,Parole,5JD,0,1,0,True
7168,2011,2014,White,3,D Felony,Property,Theft,Parole,5JD,0,1,0,True
7169,2011,2014,Black,3,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole,5JD,0,1,1,False
7170,2011,2014,Black,1,Aggravated Misdemeanor,Public Order,Traffic,Parole,5JD,1,1,0,False
7171,2011,2014,Black,2,D Felony,Violent,Assault,Parole,1JD,0,1,0,True
7172,2011,2014,Black,2,D Felony,Violent,Assault,Parole,1JD,0,1,0,True
7173,2011,2014,American Native,3,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
7174,2011,2014,American Native,3,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
7175,2011,2014,Black,1,C Felony,Drug,Trafficking,Parole,7JD,1,1,0,True
7176,2011,2014,White,3,D Felony,Drug,Drug Possession,Parole,2JD,0,1,1,True
7177,2011,2014,White,1,D Felony,Public Order,OWI,Parole,1JD,0,1,0,True
7178,2011,2014,White,1,D Felony,Public Order,OWI,Parole,1JD,0,1,0,True
